time_left,ct_score,t_score,map,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive,health_lead,armor_lead,money_lead,helmets_lead,players_alive_lead,KMeans_Cluster,DBSCAN_Cluster,GaussianMixture_Cluster,CustomKMeans_Cluster
165.12,2,5,7,500,500,0,489,17750,6300,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
46.78,1,1,4,318,269,391,200,4300,1850,4,2,1,4,3,0,0,0,0,0,0,-1,0,0
157.98,0,2,3,500,500,72,400,13300,5950,1,4,0,5,5,2,1,0,1,2,1,-1,1,1
29.95,0,1,4,132,11,0,74,4050,1000,0,1,0,2,1,0,1,0,1,0,0,-1,0,0
114.95,13,4,1,500,500,496,0,8400,10700,5,0,1,5,5,2,0,1,0,2,1,-1,1,1
174.91,4,7,7,500,500,0,283,31450,38050,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
106.89,2,9,5,500,500,500,461,550,30750,2,5,2,5,5,2,0,1,1,2,1,-1,1,1
54.95,8,13,4,446,183,477,194,5750,150,2,2,3,5,2,0,0,0,2,0,0,-1,0,0
54.95,5,5,2,390,471,100,468,9650,9250,0,5,0,4,5,1,1,0,1,1,1,-1,0,1
114.89,5,5,5,500,500,500,500,12100,600,5,5,5,5,5,2,2,0,2,2,1,-1,1,1
34.86,7,3,5,400,464,400,400,6850,12300,4,0,3,4,5,1,2,1,0,1,1,-1,0,1
33.2,9,9,4,453,468,500,488,1200,1750,4,5,2,5,5,1,0,1,1,2,1,-1,0,1
114.92,9,14,3,500,500,500,486,450,43500,4,5,1,5,5,2,0,1,1,2,1,-1,1,1
74.91,6,15,2,371,317,400,357,600,4300,2,4,0,4,4,0,0,1,1,2,0,-1,0,0
94.93,6,0,6,500,300,487,200,14800,5750,5,1,5,5,3,0,0,0,0,0,0,-1,0,0
107.98,3,9,4,500,500,200,485,10000,9350,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
66.91,2,12,2,390,400,492,400,4900,13700,5,4,5,5,4,1,0,1,0,0,1,-1,0,1
74.91,4,4,6,386,400,499,400,2050,1500,1,4,1,5,4,1,0,0,1,0,0,-1,0,0
54.92,0,1,5,495,400,297,400,500,1550,1,4,0,5,4,0,1,1,1,0,0,-1,0,0
54.97,12,7,1,400,401,395,474,5200,5800,4,5,2,4,5,1,1,1,1,1,1,-1,0,1
114.92,0,1,6,500,500,400,500,2350,4650,3,5,0,5,5,2,1,1,1,2,1,-1,1,1
74.95,20,18,1,300,286,300,356,28750,16600,3,4,3,3,4,0,1,0,1,1,0,-1,0,0
34.68,2,2,1,300,472,285,490,5200,9750,1,5,2,3,5,1,1,1,1,1,0,-1,0,0
114.94,2,3,6,500,500,400,340,350,15000,1,4,0,5,5,2,0,1,1,2,1,-1,1,1
19.8,0,2,4,132,100,0,100,5400,1500,0,1,0,2,1,0,1,0,1,0,0,-1,0,0
14.95,11,6,1,234,14,288,72,1400,50,3,0,2,3,1,0,0,0,0,0,0,-1,0,0
55.61,7,14,3,366,444,487,429,300,9150,2,5,0,5,5,1,0,1,1,2,1,-1,0,1
174.91,4,3,3,500,500,475,0,23000,20650,2,0,4,5,5,2,0,0,0,2,1,-1,1,1
41.2,10,3,3,400,112,400,181,2050,3000,3,2,4,4,2,0,0,1,0,0,0,-1,0,0
86.91,15,11,1,260,280,299,299,8700,750,3,2,3,3,3,1,2,0,0,2,0,-1,0,0
94.92,9,5,5,430,478,473,495,29100,650,5,4,5,5,5,1,1,0,0,2,1,-1,0,1
94.95,13,12,3,500,490,496,454,7450,6800,1,5,3,5,5,0,0,0,1,2,1,-1,0,1
37.38,14,14,6,300,174,300,200,17900,750,3,1,3,3,2,0,0,0,0,0,0,-1,0,0
174.94,0,2,7,500,500,86,190,13200,20400,1,2,0,5,5,2,1,1,1,2,1,-1,1,1
37.76,3,3,3,370,285,400,294,2300,6400,4,3,2,4,3,0,0,1,0,0,0,-1,0,0
94.92,3,4,7,500,500,0,476,9750,14500,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
174.94,0,3,1,500,500,0,151,26200,25100,0,2,0,5,5,2,1,0,1,2,1,-1,1,1
54.96,2,8,4,500,478,500,406,6100,34400,3,5,2,5,5,0,0,1,1,2,1,-1,0,1
174.94,6,11,7,500,500,187,483,12400,19600,2,5,0,5,5,2,1,1,1,2,1,-1,1,1
114.92,4,2,4,500,500,500,500,3900,450,4,4,1,5,5,2,2,0,2,2,1,-1,1,1
27.38,1,6,2,193,164,200,288,3500,8900,0,3,0,2,3,0,1,1,1,1,0,-1,0,0
24.48,4,7,1,190,295,199,323,800,42950,0,4,1,2,4,1,1,1,1,1,0,-1,0,0
54.94,15,10,7,446,496,483,438,250,18250,0,5,0,5,5,1,0,1,1,2,1,-1,0,1
74.9,3,3,4,342,400,391,400,12750,1400,3,4,3,4,4,1,1,0,1,2,1,-1,0,1
74.94,6,6,7,500,358,500,292,450,26100,0,3,0,5,4,0,0,1,1,0,0,-1,0,0
25.69,6,9,4,86,71,92,0,750,700,0,0,0,1,1,0,0,0,2,2,0,-1,0,0
52.72,15,8,3,500,300,500,261,8600,1900,5,3,4,5,3,0,0,0,0,0,0,-1,0,0
74.95,1,2,3,423,468,0,458,9850,16700,0,5,0,5,5,1,1,1,1,2,1,-1,0,1
34.89,14,11,5,329,348,398,355,4350,10950,3,4,3,4,4,1,0,1,1,2,0,-1,0,0
94.95,14,13,3,300,250,290,288,11700,900,3,3,3,3,3,0,0,0,2,2,0,-1,0,0
169.94,7,3,3,500,500,296,0,41900,21050,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
173.66,11,13,3,500,500,0,469,23150,7400,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
4.31,11,14,4,200,0,0,0,5100,0,0,0,0,2,0,0,2,0,2,0,0,-1,0,0
169.89,3,0,7,500,500,91,176,28800,10150,1,2,1,5,5,2,1,0,1,2,1,-1,1,1
174.95,4,4,3,500,500,0,356,18950,20900,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
175.0,9,12,7,500,500,100,0,34850,17800,1,0,1,5,5,2,0,0,0,2,1,-1,1,1
66.54,8,5,6,464,428,499,387,600,21050,1,5,0,5,5,0,0,1,1,2,1,-1,0,1
36.78,8,13,2,81,203,100,270,3000,25850,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
114.95,9,3,3,500,500,496,470,2400,15100,1,5,2,5,5,2,0,1,1,2,1,-1,1,1
166.93,3,0,4,500,500,98,0,28550,25100,1,0,1,5,5,2,0,0,0,2,1,-1,1,1
114.95,0,1,1,500,500,393,500,2300,1050,1,5,0,5,5,2,1,0,1,2,1,-1,1,1
49.92,0,0,1,500,400,400,299,900,450,0,0,0,5,4,0,0,0,2,0,0,-1,0,0
94.95,13,15,4,500,315,486,455,5150,12650,5,3,3,5,5,0,0,1,0,2,1,-1,0,1
173.21,11,3,1,500,500,300,431,5450,13550,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
109.47,5,3,6,500,500,500,500,13900,300,5,5,5,5,5,2,2,0,2,2,1,-1,1,1
114.91,3,6,7,500,500,488,0,11900,11150,5,0,2,5,5,2,0,0,0,2,1,-1,1,1
114.96,6,3,3,500,500,478,500,15300,2400,4,4,3,5,5,2,1,0,2,2,1,-1,1,1
168.41,10,5,3,500,500,400,300,700,500,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
94.95,11,11,3,475,400,486,0,11450,9350,5,0,4,5,4,0,0,0,0,0,0,-1,0,0
114.93,16,15,2,500,500,500,500,49550,39900,5,5,4,5,5,2,2,0,2,2,1,-1,1,1
31.94,3,4,4,63,265,100,260,1000,13400,1,3,0,1,3,1,1,1,1,1,0,-1,0,0
11.66,1,3,7,138,151,180,183,3300,3550,2,2,1,2,2,1,1,1,2,2,0,-1,0,0
174.91,1,5,5,500,500,99,145,29550,56500,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
55.03,15,14,4,498,500,484,500,28350,1050,5,5,5,5,5,1,1,0,2,2,1,-1,0,1
174.92,8,15,1,500,500,0,88,14150,22650,0,1,0,5,5,2,1,1,1,2,1,-1,1,1
94.96,4,5,3,500,500,500,422,350,19150,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
34.91,3,3,3,210,100,286,100,5550,0,3,1,3,3,1,0,0,0,0,0,0,-1,0,0
32.59,2,2,4,17,137,96,176,600,3700,0,2,0,1,2,1,1,1,1,1,0,-1,0,0
114.94,2,0,5,500,500,420,500,8950,150,5,5,3,5,5,2,1,0,2,2,1,-1,1,1
36.25,5,5,4,339,386,389,395,12400,15700,2,4,2,4,4,1,1,1,1,2,1,-1,0,1
114.93,7,1,4,500,500,481,500,19050,3500,5,5,3,5,5,2,1,0,2,2,1,-1,1,1
34.91,1,3,3,300,300,200,235,550,20100,0,3,0,3,3,2,1,1,1,2,0,-1,0,0
94.77,11,3,6,400,500,375,500,8750,800,4,5,4,4,5,1,1,0,1,1,1,-1,0,1
174.95,8,0,1,500,500,298,0,72000,33150,3,0,3,5,5,2,0,0,0,2,1,-1,1,1
174.93,10,4,1,500,500,0,299,52900,20550,0,3,0,5,5,2,1,0,1,2,1,-1,1,1
175.0,0,0,2,500,500,300,300,1250,550,0,0,1,5,5,2,2,0,2,2,1,-1,1,1
114.93,13,14,6,500,500,95,476,11350,27050,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
175.0,0,0,2,500,500,300,0,1250,3300,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
94.91,12,9,3,400,500,100,481,8050,5200,0,5,0,4,5,1,1,0,1,1,1,-1,0,1
8.91,1,10,3,100,202,100,280,0,28250,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
174.94,7,5,4,500,500,56,0,29050,32650,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
174.91,20,21,2,500,500,288,0,18200,26650,2,0,1,5,5,2,0,1,0,2,1,-1,1,1
52.8,4,9,4,500,500,476,499,8850,11100,4,1,3,5,5,2,1,1,0,2,1,-1,1,1
114.92,17,15,6,500,500,500,500,34550,23300,5,5,5,5,5,2,2,0,2,2,1,-1,1,1
114.95,1,9,3,500,500,500,481,3150,23350,1,5,2,5,5,2,0,1,1,2,1,-1,1,1
114.95,2,0,2,500,500,500,200,2650,12050,5,1,3,5,5,2,0,1,0,2,1,-1,1,1
34.98,4,0,1,303,100,384,100,20450,1750,4,0,2,4,1,0,0,0,0,0,0,-1,0,0
111.45,10,8,2,500,500,500,433,650,20600,0,5,0,5,5,2,0,1,1,2,1,-1,1,1
167.0,10,12,3,500,500,456,200,33200,15000,5,1,5,5,5,2,0,0,0,2,1,-1,1,1
69.93,7,9,6,500,400,500,0,700,7850,5,0,1,5,4,0,0,1,0,0,0,-1,0,0
175.0,12,10,4,500,500,498,200,21800,13800,5,2,5,5,5,2,0,0,0,2,1,-1,1,1
94.95,1,4,4,500,487,500,500,6450,3450,4,5,2,5,5,0,2,0,1,2,1,-1,0,1
114.95,16,16,1,500,500,500,500,19700,32100,5,5,5,5,5,2,2,1,2,2,1,-1,1,1
114.93,11,9,6,500,500,481,500,10850,3800,4,4,4,5,5,2,1,0,2,2,1,-1,1,1
67.6,0,0,2,192,100,188,0,1500,0,0,0,1,3,1,0,0,0,2,0,0,-1,0,0
175.0,5,13,1,500,500,488,70,9950,9450,4,1,5,5,5,2,0,0,0,2,1,-1,1,1
114.86,2,0,5,500,500,458,200,6600,11900,4,0,2,5,5,2,0,1,0,2,1,-1,1,1
54.91,3,6,4,500,400,100,400,14200,26350,0,4,1,5,4,0,1,1,1,0,0,-1,0,0
174.96,5,2,2,500,500,200,281,27800,19250,2,2,2,5,5,2,1,0,2,2,1,-1,1,1
174.93,1,2,1,500,500,200,257,10100,20650,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
94.85,14,10,1,479,435,485,498,16200,2450,5,5,4,5,5,0,1,0,2,2,1,-1,0,1
30.95,15,13,2,275,100,400,100,6250,1900,1,1,3,4,1,0,0,0,2,0,0,-1,0,0
175.0,0,7,5,500,500,299,445,16400,48200,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
62.98,12,11,2,215,172,287,94,6300,750,2,1,2,3,2,0,0,0,0,0,0,-1,0,0
12.92,1,5,3,200,311,200,381,700,3800,1,4,1,2,4,1,1,1,1,1,0,-1,0,0
175.0,11,4,1,500,500,0,100,4000,3350,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
34.95,11,13,4,392,481,378,477,350,7750,1,5,2,5,5,1,1,1,1,2,1,-1,0,1
166.58,9,15,1,500,500,474,500,19850,11650,5,5,3,5,5,2,1,0,2,2,1,-1,1,1
60.38,6,9,6,363,472,394,386,600,550,0,0,0,5,5,1,0,0,2,2,1,-1,0,1
74.92,7,0,4,372,500,393,500,33350,1700,4,5,4,4,5,1,1,0,1,1,1,-1,0,1
114.94,9,0,5,500,500,484,300,30300,10100,5,2,5,5,5,2,0,0,0,2,1,-1,1,1
166.91,4,1,4,500,500,0,285,45650,20150,0,3,0,5,5,2,1,0,1,2,1,-1,1,1
46.88,15,13,7,300,310,300,456,850,14600,1,5,2,3,5,1,1,1,1,1,0,-1,0,0
114.96,7,9,2,500,500,500,500,1450,850,2,5,0,5,5,2,2,0,1,2,1,-1,1,1
28.73,0,6,1,500,156,489,107,11050,16200,1,2,1,5,2,0,0,1,1,0,0,-1,0,0
14.95,2,3,4,246,23,292,172,2050,2200,2,2,1,3,2,0,0,1,2,0,0,-1,0,0
34.95,5,14,3,274,300,180,260,7000,8850,0,3,0,3,3,1,1,1,1,2,0,-1,0,0
174.94,6,2,3,500,500,0,183,19600,27900,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
86.89,10,4,1,500,500,500,500,30350,1750,5,4,5,5,5,2,2,0,0,2,1,-1,1,1
94.91,5,14,4,500,436,500,486,3750,11250,3,5,2,5,5,0,0,1,1,2,1,-1,0,1
157.25,9,3,7,500,500,484,400,54100,10900,5,3,5,5,5,2,0,0,0,2,1,-1,1,1
34.93,9,5,1,500,456,500,494,15400,250,5,4,5,5,5,0,0,0,0,2,1,-1,0,1
109.95,3,2,4,500,500,493,456,9300,7100,2,5,2,5,5,2,0,0,1,2,1,-1,1,1
34.95,2,5,4,500,500,499,100,18150,13150,4,0,3,5,5,2,0,0,0,2,1,-1,1,1
114.96,4,10,3,500,500,500,500,6600,17600,5,5,5,5,5,2,2,1,2,2,1,-1,1,1
89.95,0,3,5,500,370,500,437,1250,7800,3,5,1,5,5,0,0,1,1,2,1,-1,0,1
29.53,7,6,2,268,206,280,263,750,1800,2,3,2,3,3,0,0,1,1,2,0,-1,0,0
9.63,15,11,3,100,117,92,179,8300,850,1,2,1,1,2,1,1,0,1,1,0,-1,0,0
74.9,14,5,5,391,300,384,0,3650,6150,3,0,2,4,3,0,0,1,0,0,0,-1,0,0
89.95,3,8,3,500,400,500,400,11300,6400,4,4,5,5,4,0,0,0,2,0,1,-1,0,1
5.31,4,6,1,162,293,185,248,3850,1350,2,2,1,2,3,1,1,0,2,1,0,-1,0,0
18.67,2,8,7,300,500,300,500,850,17350,2,5,2,3,5,1,1,1,1,1,0,-1,0,0
94.95,0,4,3,485,500,500,448,1200,21900,2,5,1,5,5,1,0,1,1,2,1,-1,0,1
114.95,4,14,4,500,500,486,500,15250,1600,5,5,3,5,5,2,1,0,2,2,1,-1,1,1
74.91,14,8,1,378,100,467,100,8400,850,5,1,1,5,1,0,0,0,0,0,0,-1,0,0
114.95,1,2,3,500,500,100,474,12800,11200,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
6.9,1,7,1,340,100,389,100,10100,10350,3,1,3,4,1,0,0,1,0,0,0,-1,0,0
114.96,3,13,3,500,500,493,500,250,500,4,3,1,5,5,2,1,1,0,2,1,-1,1,1
94.91,3,2,4,500,500,92,500,11300,1700,1,5,0,5,5,2,1,0,1,2,1,-1,1,1
175.0,0,0,2,500,500,200,300,2700,1750,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
175.0,10,5,1,500,500,300,0,1250,3200,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
34.75,3,9,1,453,428,478,455,1800,24500,2,5,2,5,5,0,0,1,1,2,1,-1,0,1
94.97,0,1,4,423,436,292,488,1600,550,2,5,0,5,5,1,1,0,1,2,1,-1,0,1
159.16,2,7,3,500,500,500,473,1300,27350,1,5,4,5,5,2,0,1,1,2,1,-1,1,1
94.95,14,9,1,500,498,200,456,11250,29750,1,5,1,5,5,0,1,1,1,2,1,-1,0,1
94.91,2,2,6,500,500,468,481,1850,9850,2,5,1,5,5,2,1,1,1,2,1,-1,1,1
74.91,12,15,7,300,201,300,261,950,18000,1,3,0,3,3,0,0,1,1,2,0,-1,0,0
106.85,4,2,4,500,500,500,100,1700,12000,4,1,3,5,5,2,0,1,0,2,1,-1,1,1
166.91,10,10,7,500,500,192,442,27700,21600,2,5,2,5,5,2,1,0,1,2,1,-1,1,1
54.93,7,12,1,478,498,473,498,2450,12900,4,5,4,5,5,1,1,1,1,2,1,-1,0,1
114.95,7,3,2,500,500,500,200,21500,10000,5,0,5,5,5,2,0,0,0,2,1,-1,1,1
54.94,8,12,7,492,466,468,500,10850,1400,5,5,2,5,5,0,1,0,2,2,1,-1,0,1
69.96,1,1,4,500,300,500,300,3900,150,5,2,0,5,3,0,0,0,0,0,0,-1,0,0
54.47,13,14,1,493,472,495,488,5500,5850,5,5,4,5,5,0,0,1,2,2,1,-1,0,1
174.91,5,7,5,500,500,0,96,11300,31550,0,1,0,5,5,2,1,1,1,2,1,-1,1,1
66.91,7,6,4,400,272,400,300,3750,7450,3,3,3,4,3,0,0,1,2,0,0,-1,0,0
34.07,2,0,2,248,332,292,462,8400,1000,3,5,2,3,5,1,1,0,1,1,0,-1,0,0
114.91,3,2,1,500,500,500,500,8300,2800,5,5,4,5,5,2,2,0,2,2,1,-1,1,1
49.89,3,4,5,464,487,457,500,12500,3600,4,5,2,5,5,1,1,0,1,2,1,-1,0,1
94.55,11,10,6,500,495,466,499,14650,1150,5,4,5,5,5,0,1,0,0,2,1,-1,0,1
54.96,7,2,1,397,228,383,274,21650,1100,4,3,4,4,3,0,0,0,0,0,0,-1,0,0
46.11,11,11,1,461,324,484,358,11900,11100,4,1,3,5,4,0,0,0,0,0,0,-1,0,0
174.94,1,0,4,500,500,80,0,20000,15250,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
174.95,4,9,3,500,500,89,344,26600,41350,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
18.96,4,12,1,200,197,100,200,350,1250,0,2,0,2,2,0,1,1,1,2,0,-1,0,0
94.92,3,14,3,500,463,500,478,450,8450,2,5,0,5,5,0,0,1,1,2,1,-1,0,1
114.91,0,0,3,500,500,400,200,1050,1100,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
29.38,0,2,1,139,194,186,198,7300,1350,1,2,0,3,2,1,1,0,1,0,0,-1,0,0
74.95,1,3,3,410,351,484,384,16000,7950,4,4,3,5,4,0,0,0,2,0,0,-1,0,0
94.91,2,3,5,500,496,500,489,1600,17250,1,5,2,5,5,0,0,1,1,2,1,-1,0,1
39.0,6,1,2,297,7,290,151,5750,3300,2,2,3,3,2,0,0,0,2,0,0,-1,0,0
175.0,5,9,5,500,500,200,483,13950,33700,2,5,1,5,5,2,1,1,1,2,1,-1,1,1
89.65,14,12,5,500,479,489,478,8200,10850,3,5,4,5,5,0,0,1,1,2,1,-1,0,1
94.93,15,16,3,400,416,400,447,24600,48800,4,5,4,4,5,1,1,1,1,1,1,-1,0,1
34.93,9,10,1,392,463,300,410,9700,18400,0,5,0,4,5,1,1,1,1,1,1,-1,0,1
158.45,8,12,1,500,500,500,485,5600,800,5,5,5,5,5,2,0,0,2,2,1,-1,1,1
54.9,3,2,5,500,420,497,474,6150,350,5,5,5,5,5,0,0,0,2,2,1,-1,0,1
174.92,8,13,1,500,500,199,81,19200,28950,0,1,1,5,5,2,0,1,1,2,1,-1,1,1
114.93,2,8,6,500,500,400,465,2100,7700,1,5,2,5,5,2,1,1,1,2,1,-1,1,1
94.95,8,13,2,500,500,500,450,11600,48500,0,5,1,5,5,2,0,1,1,2,1,-1,1,1
114.94,8,8,1,500,500,300,500,2050,1250,2,5,0,5,5,2,1,0,1,2,1,-1,1,1
86.89,5,14,7,400,298,398,0,4450,5950,4,0,3,4,3,0,0,1,0,0,0,-1,0,0
94.96,2,7,4,500,500,500,445,4800,12300,3,5,4,5,5,2,0,1,1,2,1,-1,1,1
94.91,10,6,1,377,300,478,100,3300,250,5,1,1,5,3,0,0,0,0,0,0,-1,0,0
74.94,5,5,4,400,305,392,0,6850,11200,3,0,1,4,4,0,0,1,0,2,0,-1,0,0
54.89,10,8,5,500,499,494,471,600,9500,3,5,3,5,5,0,0,1,1,2,1,-1,0,1
89.95,5,4,4,422,270,445,371,34700,600,4,4,5,5,4,0,0,0,2,0,0,-1,0,0
174.91,8,4,7,500,500,273,0,22250,21100,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
87.84,2,5,4,500,497,300,406,10400,38000,0,5,0,5,5,0,1,1,1,2,1,-1,0,1
49.95,7,14,1,467,494,200,498,12350,28650,0,5,0,5,5,1,1,1,1,2,1,-1,0,1
166.86,1,5,7,500,500,478,0,19050,34650,2,0,2,5,5,2,0,1,0,2,1,-1,1,1
114.95,12,8,1,500,500,300,481,11200,13650,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
74.95,2,9,2,375,390,396,389,3150,36400,1,4,3,4,4,1,0,1,1,2,1,-1,0,1
174.91,12,8,5,500,500,393,0,19750,25950,3,0,2,5,5,2,0,1,0,2,1,-1,1,1
36.84,5,7,4,100,220,99,230,2950,16900,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
108.48,8,3,6,500,500,493,500,30450,3300,5,4,5,5,5,2,1,0,0,2,1,-1,1,1
174.92,1,4,5,500,500,100,351,19300,21300,1,4,1,5,5,2,1,1,1,2,1,-1,1,1
74.95,0,3,3,500,500,196,441,11800,23300,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
74.97,2,0,2,400,500,365,400,4800,300,4,4,2,4,5,1,1,0,2,1,1,-1,0,1
83.77,4,9,3,500,485,494,476,7700,6250,4,5,5,5,5,0,0,0,1,2,1,-1,0,1
48.08,9,14,1,200,230,200,287,500,500,2,2,0,2,3,1,1,2,2,1,0,-1,0,0
174.96,6,0,2,500,500,421,0,46450,29500,5,0,5,5,5,2,0,0,0,2,1,-1,1,1
94.93,3,1,3,500,379,492,378,10300,9500,5,1,3,5,5,0,0,0,0,2,1,-1,0,1
14.93,5,0,4,147,48,198,96,10000,1300,2,1,2,2,1,0,0,0,0,0,0,-1,0,0
74.9,19,21,6,300,200,300,179,2600,10000,0,2,3,3,2,0,0,1,1,0,0,-1,0,0
46.88,15,2,2,29,225,93,175,0,1350,1,1,0,1,3,1,1,1,2,1,0,-1,0,0
167.0,3,1,4,500,500,477,100,1050,12650,5,0,0,5,5,2,0,1,0,2,1,-1,1,1
174.95,11,10,2,500,500,94,261,11250,23600,0,3,1,5,5,2,1,1,1,2,1,-1,1,1
54.95,9,5,1,364,394,389,397,20600,400,4,4,4,4,4,1,1,0,2,2,1,-1,0,1
167.0,1,2,1,500,500,300,466,9800,20650,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
174.94,3,0,6,500,500,384,0,26500,23950,4,0,4,5,5,2,0,0,0,2,1,-1,1,1
54.93,9,9,5,500,486,493,100,2400,9550,3,1,1,5,5,0,0,1,0,2,1,-1,0,1
114.94,12,14,1,500,500,500,500,1950,7950,2,5,1,5,5,2,2,1,1,2,1,-1,1,1
114.94,14,15,7,500,500,400,488,1350,13100,1,5,0,5,5,2,1,1,1,2,1,-1,1,1
114.95,11,8,2,500,500,473,173,11350,5150,5,1,4,5,5,2,0,0,0,2,1,-1,1,1
168.07,5,8,7,500,500,475,500,1800,3750,4,5,3,5,5,2,1,1,1,2,1,-1,1,1
94.92,7,2,2,467,396,491,395,34300,10050,5,4,4,5,4,0,0,0,0,0,1,-1,0,1
94.92,2,9,3,500,500,400,492,13550,22400,1,5,0,5,5,2,1,1,1,2,1,-1,1,1
14.94,3,2,7,400,406,399,472,6450,2300,2,5,1,4,5,1,1,0,1,1,1,-1,0,1
94.96,11,4,7,500,400,300,400,750,550,0,0,0,5,4,0,1,0,2,0,0,-1,0,0
66.81,15,12,7,500,444,400,478,10650,13250,1,5,0,5,5,0,1,1,1,2,1,-1,0,1
94.9,8,12,5,452,484,500,476,8500,1150,4,4,4,5,5,1,0,0,2,2,1,-1,0,1
94.96,4,0,2,482,488,464,498,16400,2650,5,5,1,5,5,1,1,0,2,2,1,-1,0,1
109.96,3,11,2,500,500,499,488,1050,41150,2,5,2,5,5,2,0,1,1,2,1,-1,1,1
74.91,2,5,2,400,292,400,0,3450,9400,4,0,2,4,4,0,0,1,0,2,0,-1,0,0
21.4,4,1,1,96,186,100,189,450,3900,0,2,0,1,2,1,1,1,1,1,0,-1,0,0
114.95,5,8,1,500,500,500,500,5750,1200,3,5,3,5,5,2,2,0,1,2,1,-1,1,1
54.95,5,6,4,300,500,300,500,2400,21350,2,5,1,3,5,1,1,1,1,1,1,-1,0,1
164.91,5,8,3,500,500,500,0,22000,10500,5,0,3,5,5,2,0,0,0,2,1,-1,1,1
114.95,11,12,4,500,500,300,480,12800,31100,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
74.95,2,4,5,500,207,500,300,10900,4850,4,3,2,5,3,0,0,0,0,0,0,-1,0,0
114.97,4,10,1,500,500,499,461,500,5400,3,5,4,5,5,2,0,1,1,2,1,-1,1,1
94.95,8,8,3,500,500,500,500,150,500,3,5,0,5,5,2,2,1,1,2,1,-1,1,1
34.94,9,11,5,373,296,351,280,4550,19600,1,4,1,4,4,0,0,1,1,2,0,-1,0,0
34.96,3,0,4,359,200,379,199,16150,600,4,2,3,4,2,0,0,0,0,0,0,-1,0,0
166.94,5,8,1,500,500,94,0,26100,28200,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
175.0,11,4,7,500,500,500,300,750,600,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
4.07,5,13,4,200,500,196,440,4350,20900,1,5,0,2,5,1,1,1,1,1,0,-1,0,0
164.16,2,13,4,500,500,500,300,750,500,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
94.94,15,10,7,461,500,483,438,250,18250,0,5,0,5,5,1,0,1,1,2,1,-1,0,1
106.94,6,3,4,500,500,498,426,500,15850,4,5,2,5,5,2,0,1,1,2,1,-1,1,1
175.0,11,11,2,500,500,300,388,16000,26200,3,4,1,5,5,2,1,1,1,2,1,-1,1,1
114.83,10,6,4,500,500,0,500,10550,3600,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
174.91,8,1,5,500,500,97,146,43700,21100,1,2,1,5,5,2,1,0,1,2,1,-1,1,1
9.87,9,8,1,48,51,87,0,2600,400,1,0,1,1,1,1,0,0,0,2,0,-1,0,0
174.92,10,7,3,500,500,0,165,14150,18750,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
36.98,15,12,6,200,220,200,281,5650,3300,2,3,1,2,3,1,1,0,1,1,0,-1,0,0
114.96,12,14,3,500,500,500,470,200,21600,3,5,0,5,5,2,0,1,1,2,1,-1,1,1
106.87,6,11,3,500,500,478,0,4100,13400,4,0,3,5,5,2,0,1,0,2,1,-1,1,1
167.0,8,4,1,500,500,491,500,20000,1650,5,4,5,5,5,2,1,0,0,2,1,-1,1,1
54.93,8,9,5,400,376,400,386,2000,650,4,3,0,4,5,0,0,0,0,1,0,-1,0,0
174.91,4,12,4,500,500,0,170,11100,18450,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
